query,category
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,payment_issue
There is a payment with my card which i definitely did not do.,payment_issue
My app is displaying a payment I didn't make,payment_issue
I just checked my account on the App and there is a payment on there that I did not make.,payment_issue
Could you please put a freeze on my card?  There are some payments on it that I don't know where they came from.,payment_issue
In the App I see a payment that is not mine.,payment_issue
There is a payment with my card which i definitely did not make by me .Never seen that it before.,payment_issue
I didn't make this payment and it's on my app,payment_issue
Why is there an uknown charge showing on my account?,payment_issue
I think that there is a payment on my card that I did not authorize.  I don't recognize the name attached to the transaction.,payment_issue
I don't think I made this transaction on my statement,payment_issue
There is a weird payment in my statement.,payment_issue
A random charge got added to my card,payment_issue
I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,payment_issue
I see a strange payment in my account.,payment_issue
where is my unknown payment from?,payment_issue
I have just read my statement and there is a payment I don't recognise.,payment_issue
There's a card payment I didn't make,payment_issue
There are a couple payments with my card displayed in the app which I didn't make. What is happening? Maybe someone has access to my card.,payment_issue
I'm worried that my card has been compromised because I see a payment that I didn't make.,payment_issue
I didn't do a payment and I have it now.,payment_issue
how do i dispute a payment I didnt make,payment_issue
There is a payment in the app that I did not approve,payment_issue
I don't recognize a charge on my statement.,payment_issue
There is a strange card payment I don't recognise.,payment_issue
I believe there is a mistake because a payment I didn't make shows in my app.,payment_issue
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,payment_issue
I'm not recognizing the card payment.,payment_issue
There's a card payment with a name I don't recognize,payment_issue
There is a payment done with my card which i definitely did not do.Never seen that name before.,payment_issue
Why is there a payment I didn't do?,payment_issue
Someone else accessed my account and made a payment.,payment_issue
I have an odd payment in my statement,payment_issue
There is a fraudulent payment!,payment_issue
Why is there an unknown card payment?,payment_issue
I don't recognize this payment,payment_issue
I need to know where this charge is coming from?,payment_issue
I see a payment on my statement for  a place I didn't make a purchase at.,payment_issue
There is an odd payment in my statement,payment_issue
There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,payment_issue
I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,payment_issue
I have a confusing payment appear on my statement and I don't recognise it!,payment_issue
My statement has a payment that I do not recall making,payment_issue
I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,payment_issue
"What is this card payment, I do not recognize it.",payment_issue
I didn't make a payment that shows in my app.,payment_issue
What do I do if I see a transaction on my card that I don't recall making?,payment_issue
There's a payment in the app that I didn't authorize.,payment_issue
I have a charge I did not make.,payment_issue
on my statement there is a payment that I don't recognise,payment_issue
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,payment_issue
It is listed in my app that I made a payment which I did not actually make,payment_issue
i dont recognize a charge on my card,payment_issue
There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,payment_issue
A payment that I didn't make appears in my app.,payment_issue
